1931078 1.36e-08
2318618.06 1.64e-08
2783931.94 1.97e-08
3342627.75 2.37e-08
4013445.90 2.84e-08
4818887.78 3.41e-08
5785970.47 4.10e-08
6947132.98 4.92e-08
8341324.41 5.91e-08
10015310.35 7.10e-08
12025241.61 8.52e-08
14438537.68 1.02e-07
17336148.16 1.22e-07
20815268.13 1.47e-07
24992598.31 1.77e-07
30008259.62 2.12e-07
36030493.29 2.55e-07
43261304.16 3.06e-07
51943236.59 3.68e-07
62367510.18 4.42e-07
74883788.17 5.30e-07
89911906.30 6.37e-07
107955955.37 7.65e-07
129621190.11 9.19e-07
155634331.33 1.10e-06
186867942.40 1.32e-06
224369697.86 1.59e-06
269397525.71 1.91e-06
323461802.33 2.29e-06
388376015.31 2.75e-06
466317593.54 3.30e-06
559900945.15 3.97e-06
672265153.02 4.76e-06
807179269.63 5.72e-06
969168743.01 6.87e-06
1163667214.66 8.25e-06
1397198781.16 9.90e-06
1677596833.09 1.18e-05
2014266811.80 1.42e-05
2418501697.85 1.71e-05
2903860813.39 2.05e-05
3486624644.93 2.47e-05
4186340942.58 2.96e-05
5026480413.66 3.56e-05
6035224004.79 4.27e-05
7246408180.36 5.13e-05
8700659905.04 6.16e-05
10446759401.21 7.40e-05
12543276392.59 8.89e-05
15060534718.79 0.00
18082971220.34 0.00
21711968018.48 0.00
26069253193.59 0.00
31300983931.68 0.00
37582649100.67 0.00
45124955704.49 0.00
54180896665.32 0.00
65054237009.83 0.00
78109703113.13 0.00
93785216779.95 0.00
112606584533.07 0.00
135205134834.38 0.00
162338894846.90 0.00
194918017073.79 0.00
234035308764.48 0.00
281002888141.17 0.00
337396197012.07 0.00
405106846094.11 0.00
486406065645.27 0.00
584020889742.13 0.00
701225629665.43 0.00
841951704701.51 0.00
1010919514433.61 0.00
1213796775938.58 0.00
1457388637021.56 0.01
1749865942490.4 0.01
2101039310245.76 0.01
2522688210569.71 0.01
3028956086977.25 0.02
3636824772239.57 0.02
4366684112999.06 0.03
5243015909995.63 0.03
6295215115431.74 0.04
7558575833044.39 0.05
9075475194458.79 0.06
10896794822797.1 0.07
13083627563946.9 0.09
15709326734678.2 0.11
18861966625900.4 0.13
22647296794152.9 0.16
27192289237653.7 0.19
32649397440453.6 0.23
39201670146573 0.27
47068891396341.6 0.33
56514952781272.7 0.40
67856705206312.4 0.48
81474587075691.6 0.57
97825385405493.2 0.69
117457557911189 0.83
141029630021632 1
